id,nombre,precio,categoria,descripcion
8YCUEK8,Dolore,712.9,Illo,Nostrum sit beatae asperiores laudantium similique quae debitis.
UU2RZ9C,Numquam,859.72,A,Laboriosam nam excepturi error iusto sed itaque saepe neque.
N9B002B,Voluptatibus,310.31,Officia,Ipsam error suscipit accusamus consequatur a maiores dolores eligendi quas minima.
5NBDJJJ,Iusto,677.35,Temporibus,Fuga provident reiciendis velit consequatur aliquam quaerat sint soluta corrupti vitae quisquam doloribus doloribus.
LBZ0NDA,Nihil,441.33,Fugiat,Hic repellendus dignissimos facilis placeat accusantium eos nisi magnam soluta eligendi libero modi.
T72UEX4,Nam,795.07,Nemo,Autem commodi iusto facere quas voluptatem nulla illo ducimus.
QSQ2GGJ,Est,381.36,Harum,Recusandae nemo dolorum eum similique maiores voluptatibus perspiciatis.
5I3016F,Explicabo,631.26,Voluptatem,Quam esse itaque tenetur similique sint doloribus.
ZV8TO5U,Quia,223.01,Amet,Aliquam eum molestiae eaque repellendus occaecati ipsa dolore voluptatum itaque ullam voluptas aut.
YSTXJBU,Numquam,696.18,Eligendi,Atque molestias quae excepturi similique dolore recusandae magni id iure temporibus aut occaecati harum.
JFLEVHT,Omnis,724.06,Ab,Ratione esse aliquam nostrum hic iusto ullam et optio iure.
5ITYL5U,Eaque,390.56,Voluptatibus,Possimus eaque quis ipsam repellat sapiente impedit deserunt aliquam voluptatem.
D48LLVI,Accusamus,758.88,Tempora,Non dolore vitae nemo expedita laborum quis ipsa corrupti commodi exercitationem at voluptates.
8BJBZ20,Atque,49.49,Veniam,Iste quas ullam commodi nobis nam rem incidunt dolorem eos ipsa assumenda quae eum dignissimos eaque.
1BXH7R1,Culpa,881.44,Commodi,Adipisci quidem porro sapiente mollitia quisquam autem illum quo ducimus.
1E1VDSV,Cumque,403.13,Velit,Provident laboriosam maiores facilis ipsum nam temporibus nobis omnis dolorum id numquam qui veritatis.
42K40JJ,Velit,730.49,Ex,Odit ullam voluptate excepturi harum nemo amet.
8HZNEGM,Reiciendis,723.48,Et,Esse eveniet explicabo fuga iusto ullam dicta tempore.
NCLC63U,Nulla,288.34,Debitis,Aspernatur quae deleniti quibusdam esse ducimus aperiam numquam repellendus impedit officiis aperiam.
95Z0X87,Iusto,878.76,Eligendi,Molestiae sed nemo excepturi nam quo voluptates unde eaque occaecati.
IQO6X3L,Facilis,893.93,Asperiores,Quis blanditiis deleniti ducimus soluta maxime delectus incidunt pariatur placeat.
OTDUQ1P,Magnam,80.9,Autem,Occaecati ea ea maiores vel quibusdam sit dolorum illum atque.
VR6BP70,Illo,777.1,Rem,Ipsa doloribus autem dignissimos ipsum consequatur inventore saepe suscipit provident itaque animi natus inventore.
6B67WO8,Tempora,303.52,Ab,Aperiam quam culpa dolores quis et nostrum eos placeat doloremque est ex reiciendis saepe quae nemo.
WA2DQQX,Odio,654.59,Totam,Minima eligendi cumque velit aliquid ducimus laboriosam dolorum hic id voluptatem officiis.
0Y7LRLR,Adipisci,870.57,Tempora,Fugiat quos in quia quod repudiandae at nemo hic perferendis nostrum modi adipisci reprehenderit.
HK86AT5,Animi,657.84,Beatae,Debitis enim beatae dicta blanditiis unde dignissimos sed dignissimos a est ducimus reprehenderit tenetur eum.
KAAF0PF,Rem,417.73,Sunt,Eligendi fuga magni nemo nemo esse qui praesentium aspernatur quia incidunt a aspernatur explicabo.
K3K86JJ,Consectetur,753.02,Vitae,Itaque numquam provident rem et sed iusto aperiam.
S2B6ZOP,Eius,16.67,Sit,Aperiam voluptates molestiae molestiae inventore unde perferendis.
KYA9RJ2,Omnis,848.68,Maiores,Molestias blanditiis laudantium nobis ullam iste ipsam delectus non veritatis ullam fugiat odit debitis.
PJ2JUSP,Natus,841.29,Dolore,Eos officiis nesciunt ad tenetur harum provident ab vel voluptates.
Z3MMR27,Inventore,987.68,Commodi,Occaecati quo voluptas minima harum nam libero ut explicabo vitae debitis facilis aut eius.
GTAIS47,Iste,112.62,Minus,Quas et quibusdam tempore consequuntur minima cumque natus hic veniam.
XYTLBAD,Velit,128.05,Animi,Reprehenderit commodi facilis tempora quibusdam quod a amet asperiores quidem qui mollitia doloribus.
8UY12Z7,Repellendus,527.04,At,Nisi vel laboriosam voluptates officia enim mollitia necessitatibus laboriosam quasi.
2U9TLL8,Assumenda,254.89,Sunt,Ab maiores consequatur assumenda dolore id cupiditate architecto sapiente deserunt voluptatem voluptatibus dignissimos adipisci quidem.
J4CQWSG,Facilis,444.42,Facere,Facilis harum earum possimus aut quisquam provident debitis necessitatibus magnam officiis quae quisquam commodi.
R6RU1BE,Iusto,601.45,Repellendus,Impedit explicabo placeat cum quaerat ducimus accusamus dolores inventore atque ex ipsa adipisci ipsum vero.
7YURWUC,Quas,137.81,Ad,Animi itaque soluta debitis quos culpa sapiente enim itaque officia nisi rerum.
OHPEFFM,Rem,602.91,Aliquid,Vero perspiciatis sed id ullam possimus quod eveniet sit nostrum vel.
XL1QRCA,Inventore,642.6,Modi,Vitae quae necessitatibus in eligendi mollitia modi consequuntur nobis eos tempore.
TFAZMYO,Perspiciatis,648.94,A,Cupiditate aut odit est sunt cumque quibusdam.
X54LCT3,Est,68.25,Tempore,Aliquid inventore eaque vitae vero suscipit dolorem incidunt officiis commodi minima mollitia odit sint.
E5YPJVH,Mollitia,870.49,Illo,Cupiditate occaecati ducimus quisquam eum numquam voluptate accusamus qui sunt a dolore.
6173RDE,In,10.59,Alias,Rerum sit ea alias doloremque dolor reprehenderit.
JC4GLG5,Eveniet,398.78,Magni,Tempore quia autem in dicta nam deleniti esse deserunt error perferendis vitae expedita modi.
2RH4X46,Itaque,61.1,Labore,Soluta fugit laboriosam deserunt nemo autem impedit earum sunt tempora reiciendis velit in laboriosam magnam.
K2JYNSR,Alias,265.52,Nostrum,Velit dolorem aspernatur eveniet similique ex molestiae earum quisquam eaque suscipit.
VL54UE4,Inventore,752.98,Expedita,Odio architecto minus aperiam sint pariatur consequuntur explicabo eos ab.
8KW4M48,Et,930.29,Hic,Quod iusto reprehenderit adipisci doloribus omnis non ex eius sit fugiat.
N2PGUQ0,Esse,821.31,Omnis,Autem voluptatem esse enim esse voluptates odit quis voluptatibus eum voluptate eius consectetur.
NEO03F4,Quos,722.81,Deserunt,Nemo voluptates optio id harum adipisci tempore facilis.
VLO3LBE,Officia,429.98,Itaque,Provident atque veniam voluptatum deleniti suscipit consectetur sit.
8FN9BAW,Tempora,788.81,Corporis,Vitae sit doloremque tempora ipsa voluptatum laboriosam quas voluptas eligendi asperiores repudiandae optio placeat quam.
9XBJG0P,Velit,280.2,Earum,Corrupti porro aspernatur suscipit ad non dolores possimus suscipit aspernatur.
E5X66LY,Inventore,324.75,Minus,A odit aliquam porro facilis autem officiis.
RFEXVJA,Aut,681.86,Consequuntur,Tempora provident sapiente qui placeat maiores culpa repudiandae dolorem quas doloremque odio suscipit sed.
8E588H3,At,986.38,Harum,Fuga suscipit illo voluptate fugiat voluptatum dolorem quo sit adipisci sint sit.
BVRC67M,Minus,852.62,Numquam,Quo at consequuntur ullam illo fuga mollitia dolorem reprehenderit ab praesentium nisi numquam.
AM2ES5C,Doloribus,826.48,Sed,Dolores expedita voluptatem necessitatibus cupiditate quia sint doloremque iusto.
ZAYTAV2,Itaque,30.69,Voluptas,Unde minus consequatur itaque aliquid deleniti omnis laboriosam quisquam odio.
H68N8DD,Quasi,971.4,Fugit,In sapiente nam excepturi necessitatibus nobis eveniet alias dicta consequatur.
5SL8Y0A,Dolor,258.2,At,Totam nisi unde numquam quae laborum distinctio reprehenderit facilis molestias excepturi facilis harum natus alias.
O7HS5T6,Minus,169.28,Doloremque,Minima expedita laboriosam repellat omnis at aliquid ipsa quis corporis.
NBQNSZO,Hic,673.0,Porro,Voluptatibus cupiditate deserunt voluptates praesentium libero ipsum pariatur fuga.
MY788S6,Perspiciatis,785.92,Nisi,Est perferendis aspernatur laboriosam illo illo quis quisquam numquam quod recusandae nemo.
T8ND89P,Expedita,10.03,Dolore,Quia distinctio voluptatem dicta nobis eligendi ex rem modi tempore architecto temporibus tempore.
3OHTLWL,Inventore,47.46,Recusandae,Omnis illo blanditiis dolorum voluptatum accusamus voluptas sapiente cupiditate.
0J3XVB0,Aliquid,429.65,Voluptates,Unde consequatur esse amet repudiandae et ipsum voluptatem quas placeat nihil.
6ZYK6TE,Cum,537.18,Tempora,Illum iste rerum pariatur velit quas placeat commodi dolorum necessitatibus alias.
CT1KPEU,Accusamus,799.43,Minus,Quia libero accusantium porro distinctio ex dolorum eligendi quaerat deserunt deserunt facilis aperiam ut.
KRUEFCJ,Nesciunt,611.4,Quod,Corporis delectus perspiciatis fugit iure ea aut.
WIFTZ1L,Iste,236.48,Quod,Quae ipsam voluptatem autem quae consequuntur officia commodi.
PTOMYJ6,Placeat,707.72,Consectetur,Hic illo harum dolore exercitationem fugiat quia optio beatae corrupti dicta voluptate debitis itaque quia.
63NLWXU,Occaecati,847.92,Nam,Quo iure adipisci repellendus rerum repudiandae deserunt nostrum at similique eaque alias possimus.
0CBO4YJ,A,644.48,Asperiores,Deleniti voluptas ipsa unde minus dignissimos nostrum expedita aspernatur magni.
AWFKZ9U,Velit,930.53,Voluptas,Perspiciatis blanditiis magni debitis voluptatibus nemo praesentium fuga ratione.
W82C36Z,Dolore,888.61,Velit,Nihil rerum molestias culpa perspiciatis ea mollitia voluptate mollitia.
VC9Y6JG,Qui,702.18,Porro,Autem nesciunt eius minima ab inventore eius odio dolore blanditiis.
41R58Y5,Ad,354.11,Iusto,Distinctio facere beatae tempore quas corporis ut illum porro.
BPNBLW4,Tenetur,515.78,Modi,Placeat suscipit commodi tempora iusto esse facere velit cum et dignissimos quia impedit non.
4M7Y9H3,Non,639.08,Sapiente,Cupiditate ipsum repudiandae pariatur necessitatibus minus itaque quisquam molestiae natus quis beatae.
90OJD45,Magni,621.84,Quos,Excepturi delectus ipsum delectus voluptatibus quidem odit temporibus natus ex doloribus officia nostrum dolorum et.
5ZNCRUT,Quidem,311.3,Praesentium,Est animi esse eaque dolore rerum laboriosam.
672F3IF,Fugiat,291.98,Quaerat,Quod minus ipsa deleniti quos quo mollitia ipsam minus earum rem molestias quam sint eligendi fugiat.
Y5EN40S,Vel,125.79,Quaerat,Saepe praesentium ut recusandae eaque eum ipsam minima adipisci et aliquam aliquid.
K6S96NF,Unde,362.85,Sit,Dolore odio voluptas exercitationem beatae blanditiis deleniti fugiat mollitia possimus eligendi rem consectetur.
CZ4CPEF,Delectus,328.8,Nobis,Tempora quo accusamus ipsum eum totam doloribus adipisci suscipit delectus.
GUO59LU,Alias,120.59,Animi,Ut quidem explicabo unde dolorum vel aliquid ipsa laudantium magnam culpa odio architecto blanditiis laboriosam.
8K5VLI8,Tempore,559.7,Est,Facere a aperiam ut accusamus voluptates cum modi quasi id animi blanditiis ipsam placeat distinctio.
VADK2TO,Maxime,507.65,Fugiat,Ex alias provident error voluptatem ullam beatae voluptatem.
RQW2JEI,Minus,184.49,Nesciunt,Dolore dolore sint odio exercitationem fuga unde quas.
84GS6DS,Beatae,395.85,Nam,Repellat libero perspiciatis ad sunt nisi magnam exercitationem distinctio ut a fugiat rerum eos.
GUZU8TM,Totam,311.51,Eius,Facilis iusto officiis eum doloribus saepe labore.
AEJ1XUD,Assumenda,271.79,Saepe,Adipisci doloribus nemo at nam porro ratione ullam.
Y25CM2D,Quisquam,297.28,Impedit,Soluta iusto eaque praesentium doloribus doloribus deleniti quos in.
VX3E0DE,Quis,772.75,Distinctio,Perspiciatis inventore libero natus sequi quaerat eligendi quam eligendi veritatis reiciendis incidunt vitae reprehenderit voluptate.
X67CMS1,Quis,379.63,Ex,Culpa debitis quos illum est nobis quae consequatur fugit qui minima.
7Y84PYQ,Itaque,150.86,Quis,Accusantium possimus nesciunt neque perferendis voluptate at dolor nulla magni mollitia earum.
B6AWTXV,Cupiditate,610.7,Iste,Fuga eos dolor magnam necessitatibus nostrum quasi quibusdam minus sequi incidunt accusamus itaque amet voluptates.
CIJ6SF0,Perspiciatis,931.23,Fuga,Mollitia necessitatibus sunt est iste nemo iure quaerat debitis nobis odit.
DVK1U9D,Ut,386.06,Est,Sit magni possimus distinctio soluta recusandae quia tempore quasi.
ZHB998M,Sequi,228.33,Sequi,Nam nam hic modi cumque vitae dignissimos enim quasi itaque consequuntur.
TM695SK,Illum,869.0,Quia,Ut delectus ab illo quae in veritatis.
3WY6RFS,Recusandae,536.84,Blanditiis,Reprehenderit excepturi saepe maiores architecto quasi eum ad maiores autem facilis quibusdam.
E3LWVAZ,Sequi,377.56,Recusandae,Quis voluptas placeat adipisci eaque placeat aut exercitationem sit cupiditate aspernatur.
Y9R47SN,Eos,798.3,Pariatur,Voluptatem quaerat quaerat consequatur architecto voluptas id.
ADK3R6M,Eaque,954.34,Illum,Doloribus ab earum pariatur harum expedita minus officiis laudantium inventore.
1I63LF0,Dignissimos,641.49,Voluptate,Accusamus suscipit iure rem a sint cum officia.
EOF1P52,Consequatur,93.8,Incidunt,Tenetur omnis saepe repellat quibusdam blanditiis aspernatur veritatis aspernatur.
NWM3767,Quae,696.21,Consectetur,Necessitatibus totam adipisci ab quisquam impedit nihil tempora nam.
UWAOSF2,Aut,991.22,Ratione,Vel rem voluptate sapiente temporibus quibusdam voluptatum quae ipsa recusandae reiciendis excepturi sequi laudantium.
1P62NB3,Illum,404.01,Aspernatur,Nemo necessitatibus animi voluptate occaecati delectus repellat voluptatum et voluptates nesciunt quisquam odio facere.
4NBGPE1,Suscipit,7.43,Animi,Perspiciatis ducimus at quia dignissimos quia id est tempore adipisci nemo similique esse provident vel.
2JHC3OD,Quo,420.71,Omnis,Exercitationem itaque nesciunt iste soluta assumenda corrupti quia error.
8ZRT7NH,Quae,59.56,Reiciendis,Doloribus numquam natus odio nostrum atque nostrum nam inventore.
OD8TDB5,Explicabo,611.6,Autem,Repudiandae nostrum deleniti maxime inventore quos nisi quam odit animi laudantium dolorem ad facere possimus.
WTHC6ER,Eum,998.04,Quia,Nisi possimus ullam quod maxime similique aperiam ad vero vitae quas repellat debitis similique.
D9QXOMD,Eum,53.12,Esse,Consequuntur necessitatibus sequi labore neque fuga ipsum eaque a fuga optio ab mollitia minima rem.
26B1O1A,Odio,527.76,Dolore,Ex beatae soluta eius animi sed occaecati totam.
JSF8UDK,Incidunt,941.67,Beatae,Recusandae molestias eos amet libero velit nulla hic expedita tempore odio laboriosam praesentium qui autem illo.
K5EG8OQ,Laboriosam,826.61,Molestiae,Eius officiis perspiciatis adipisci eius sint nobis beatae ipsam magni tempora doloribus optio temporibus.
QM1NPFM,Aliquid,697.14,Culpa,Non ea illo explicabo consequatur minus totam a consequuntur corrupti aspernatur fugiat iure asperiores harum.
1UE2F32,Quam,917.6,Magnam,Iste voluptas dolorum odio praesentium alias optio impedit unde.
BLXLIHP,Sed,345.18,Reprehenderit,Minus incidunt ratione optio eum ipsum nam tempora deserunt quaerat suscipit eius voluptas quisquam.
1I0MSQB,Velit,426.72,Alias,Quis nisi facilis quam modi perspiciatis mollitia ipsum ipsa perspiciatis minus debitis illo asperiores.
ZO2MMYS,Laboriosam,220.92,Cum,Voluptatum eum quas in quidem eius suscipit omnis aliquam esse commodi cupiditate quae atque numquam ea.
81RCXIO,Eum,751.09,Dolorem,Quae facilis temporibus dignissimos nulla numquam pariatur reiciendis sunt impedit hic pariatur eius accusamus eveniet neque.
B0S6HOM,Dolorem,920.01,Explicabo,Voluptates temporibus nobis culpa porro ducimus odit excepturi est recusandae aspernatur inventore quasi qui corrupti.
URJEOXI,Vel,687.0,Repudiandae,Labore distinctio exercitationem sed culpa nisi natus adipisci earum dolorem deleniti nemo.
VYB773D,Velit,204.13,Tempore,Numquam ratione totam commodi laudantium fugiat deserunt consequuntur.
HVE9CQE,Consectetur,314.37,Vel,Error optio tenetur accusamus non beatae nihil eveniet iste.
BSG8JUO,Excepturi,261.06,Blanditiis,Inventore quisquam facilis modi rerum possimus fuga officia reiciendis illum ipsam dolorum illo dolor.
95XZTHR,Non,798.16,Dolorum,Unde voluptates animi doloribus dolore enim error dolor et iure dolore minima.
VXCA8WF,Modi,395.31,Facilis,Suscipit optio alias nisi exercitationem ipsa laudantium corporis accusantium harum harum architecto provident ipsam.
80LCPEF,Ex,140.39,Nobis,Nemo facilis laboriosam nostrum corporis iusto accusamus esse veniam veniam iusto veniam cupiditate ratione hic aliquam.
C61TCTB,Ut,707.54,Debitis,Est voluptate id ipsum repellat ipsum nesciunt ab aspernatur.
JVI2K5O,Error,92.78,Nihil,Nulla expedita in libero natus eligendi accusantium.
0AGJXLG,Saepe,508.97,Illum,Nostrum est id maiores voluptatibus perferendis consequatur assumenda sequi aliquam veritatis voluptas eligendi quos harum nisi.
T4VXICP,Quibusdam,619.96,Ipsam,Id amet quod odio sequi iste culpa aperiam praesentium soluta nihil.
GQHOZHB,Dolorem,584.55,Est,Occaecati praesentium quia repellendus doloribus ducimus a aspernatur perferendis.
X2B7M9T,Sit,744.5,Fugit,Porro ipsum dolores sapiente eligendi esse eius incidunt.
HUT1H4C,Officia,916.14,Nihil,Impedit perspiciatis deserunt tenetur eos vel nobis.
Q4QJMID,Atque,278.5,Nobis,Maiores natus culpa numquam eveniet quisquam ipsum magnam molestias.
XC40F3P,Ipsam,5.29,Molestias,Et voluptas rem dolor quidem error maiores odit a.
U5U0G4Z,Ipsa,432.23,Cumque,Deserunt repellendus deserunt nostrum aliquid illo sint quidem deserunt itaque.
719EBSR,Minus,672.73,Enim,Quidem consequuntur excepturi debitis laboriosam commodi consequuntur totam optio accusamus ducimus ipsa vitae voluptatem sequi.
E7XHJZO,Sint,342.98,Non,Nostrum est autem incidunt ea cupiditate laudantium temporibus excepturi.
G7I3UGI,Cupiditate,565.7,Commodi,Voluptas qui quidem odit perspiciatis esse est nihil facilis.
LK20WYS,Numquam,453.67,Dolorem,Delectus nihil placeat sint laboriosam saepe cum tempore pariatur placeat.
MAIOJ0D,Provident,654.25,Nisi,Reiciendis numquam accusantium molestiae ducimus expedita eum doloremque quidem amet totam quibusdam ducimus culpa.
GX1D8DL,Ipsam,868.12,Excepturi,Blanditiis cum rem illum quidem nisi soluta.
ACPRZK6,Ab,399.46,Dolore,Aspernatur praesentium libero eos laborum occaecati libero praesentium placeat perferendis atque ipsa incidunt sit distinctio.
K4Y243Y,In,917.34,Exercitationem,Ipsum perferendis dolorum ad facere cumque sunt corrupti ratione officia iste quis.
46TBKLP,Sunt,400.49,Iure,Amet voluptatum ullam architecto culpa omnis quia sit perferendis rerum.
US3C8DL,Corporis,663.51,Suscipit,Architecto molestiae autem maiores fugit ducimus dicta laborum mollitia.
